path,label,domain,source
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/375_biggan_00167.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/077_biggan_00083.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/079_biggan_00097.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/106_biggan_00076.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/804_biggan_00121.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/979_biggan_00187.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/448_biggan_00052.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/960_biggan_00183.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/517_biggan_00123.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/525_biggan_00110.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/600_biggan_00033.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/582_biggan_00006.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/556_biggan_00102.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/138_biggan_00189.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/858_biggan_00061.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/623_biggan_00067.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/464_biggan_00079.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/878_biggan_00159.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/493_biggan_00026.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/710_biggan_00058.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/280_biggan_00184.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/572_biggan_00153.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/679_biggan_00024.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/441_biggan_00106.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/157_biggan_00091.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/711_biggan_00165.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/769_biggan_00176.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/701_biggan_00018.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/084_biggan_00083.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/819_biggan_00107.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/690_biggan_00045.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/367_biggan_00131.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/160_biggan_00178.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/006_biggan_00005.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/129_biggan_00179.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/365_biggan_00060.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/525_biggan_00138.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/928_biggan_00034.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/629_biggan_00066.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/042_biggan_00069.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/633_biggan_00098.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/737_biggan_00077.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/218_biggan_00070.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/085_biggan_00132.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/120_biggan_00118.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/593_biggan_00056.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/613_biggan_00122.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/011_biggan_00188.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/880_biggan_00013.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/413_biggan_00040.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/439_biggan_00087.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/940_biggan_00110.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/338_biggan_00031.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/721_biggan_00047.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/152_biggan_00030.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/440_biggan_00184.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/395_biggan_00036.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/073_biggan_00131.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/669_biggan_00117.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/789_biggan_00159.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/906_biggan_00076.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/061_biggan_00044.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/320_biggan_00196.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/109_biggan_00177.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/514_biggan_00070.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/739_biggan_00162.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/641_biggan_00066.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/375_biggan_00093.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/628_biggan_00055.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/071_biggan_00046.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/995_biggan_00088.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/490_biggan_00101.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/789_biggan_00134.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/913_biggan_00076.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/637_biggan_00105.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/425_biggan_00002.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/684_biggan_00069.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/235_biggan_00007.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/847_biggan_00034.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/228_biggan_00123.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/115_biggan_00159.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/819_biggan_00087.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/378_biggan_00149.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/974_biggan_00061.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/310_biggan_00142.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/598_biggan_00084.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/480_biggan_00134.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/892_biggan_00094.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/028_biggan_00111.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/094_biggan_00083.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/340_biggan_00081.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/276_biggan_00126.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/387_biggan_00060.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/708_biggan_00152.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/627_biggan_00072.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/557_biggan_00022.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/660_biggan_00033.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/984_biggan_00021.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/418_biggan_00037.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/470_biggan_00186.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/334_biggan_00008.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/931_biggan_00032.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/534_biggan_00109.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/116_biggan_00141.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/101_biggan_00173.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/588_biggan_00187.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/700_biggan_00048.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/031_biggan_00070.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/998_biggan_00082.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/346_biggan_00024.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/290_biggan_00043.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/239_biggan_00104.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/858_biggan_00167.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/021_biggan_00006.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/679_biggan_00007.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/724_biggan_00022.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/816_biggan_00064.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/641_biggan_00182.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/176_biggan_00037.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/312_biggan_00149.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/986_biggan_00075.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/399_biggan_00070.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/326_biggan_00037.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/936_biggan_00033.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/356_biggan_00077.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/609_biggan_00031.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/629_biggan_00132.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/336_biggan_00137.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/040_biggan_00196.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/083_biggan_00122.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/976_biggan_00031.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/247_biggan_00056.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/098_biggan_00163.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/239_biggan_00075.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/579_biggan_00121.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/761_biggan_00098.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/107_biggan_00105.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/165_biggan_00142.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/505_biggan_00139.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/310_biggan_00153.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/919_biggan_00069.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/188_biggan_00134.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/986_biggan_00110.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/152_biggan_00091.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/693_biggan_00044.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/007_biggan_00152.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/437_biggan_00102.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/780_biggan_00107.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/838_biggan_00109.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/619_biggan_00001.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/072_biggan_00082.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/536_biggan_00062.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/014_biggan_00062.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/487_biggan_00175.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/953_biggan_00022.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/216_biggan_00173.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/792_biggan_00129.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/916_biggan_00185.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/514_biggan_00013.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/602_biggan_00069.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/132_biggan_00091.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/252_biggan_00032.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/836_biggan_00137.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/839_biggan_00046.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/186_biggan_00108.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/920_biggan_00024.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/369_biggan_00097.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/123_biggan_00043.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/465_biggan_00059.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/072_biggan_00011.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/815_biggan_00139.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/317_biggan_00056.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/673_biggan_00106.png,1,imagenet,imagenet_ai_0419_biggan
/kaggle/input/datasets/yangsangtai/tiny-genimage/imagenet_ai_0419_biggan/train/ai/425_biggan_00156.png,1,imagenet,imagenet_ai_0419_biggan
